almond_translate/299526/name/0	هتل روزدیل هنگ کنگ	.
almond_translate/1868196/location/0	سرزمینهای نو	.
almond_translate/1868196/location/1	تای پو	.
almond_translate/1901458/name/0	هتل باوهینیا - تیم شا تی	.
almond_translate/1901458/location/0	تیم شا تی	.
almond_translate/1901458/location/1	کولوون	.
almond_translate/1901458/location/2	منطقه ی یا سیم مونگ	.
almond_translate/1905402/name/0	بی و بی اسپیس الاستیک	.
almond_translate/1905402/location/0	سرزمینهای نو	.
almond_translate/1905402/location/1	منطقه جزایر	.
almond_translate/1905402/location/2	لندтау	.
almond_translate/1915279/name/0	هتل هاوا	.
almond_translate/1915279/location/0	کولوون	.
almond_translate/1915279/location/1	منطقه ی یا سیم مونگ	.
almond_translate/1915279/location/2	اردن / یا ما تی	.
almond_translate/1946278/name/0	هتل گولدن ووا هنگ کنگ	.
almond_translate/1946278/location/0	کولوون	.
almond_translate/1946278/location/1	منطقه ی یا سیم مونگ	.
almond_translate/1946278/location/2	اردن / یا ما تی	.
almond_translate/1949193/name/0	هتل هاوس	.
almond_translate/1949193/location/0	تیم شا تی	.
almond_translate/1949193/location/1	کولوون	.
almond_translate/1949193/location/2	منطقه ی یا سیم مونگ	.
almond_translate/1956813/name/0	هتل مونگاک ریلایی	.
almond_translate/1956813/location/0	منگ کوک	.
almond_translate/1956813/location/1	کولوون	.
almond_translate/1956813/location/2	منطقه ی یا سیم مونگ	.
almond_translate/1963052/name/0	مریلند هتل مهمان	.
almond_translate/1963052/location/0	تیم شا تی	.
almond_translate/1963052/location/1	کولوون	.
almond_translate/1963052/location/2	منطقه ی یا سیم مونگ	.
almond_translate/1966245/name/0	مِوِل می میِی	.
almond_translate/1966245/location/0	منگ کوک	.
almond_translate/1966245/location/1	کولوون	.
almond_translate/1966245/location/2	منطقه ی یا سیم مونگ	.
almond_translate/1966736/name/0	7 روز Inn ایستگاه قطار شنزه	.
almond_translate/1966736/location/0	سرزمینهای نو	.
almond_translate/1966736/location/1	منطقه شمالی	.
almond_translate/1966736/location/2	بندر لوهو	.
almond_translate/1969654/name/0	هتل T	.
almond_translate/1969654/location/0	پوک فو لام	.
almond_translate/1969654/location/1	جزیره هنگ کنگ	.
almond_translate/1969654/location/2	منطقه جنوبی	.
almond_translate/1984414/name/0	خانه مهمانی شهری ایکونو	.
almond_translate/1984414/location/0	کولوون	.
almond_translate/1984414/location/1	منطقه ی یا سیم مونگ	.
almond_translate/1984414/location/2	اردن / یا ما تی	.
almond_translate/1989075/name/0	V کوز وائی با آپارتمانهای خدماتی	.
almond_translate/1989075/location/0	وان چی / خلیج کاوزوی	.
almond_translate/1989075/location/1	جزیره هنگ کنگ	.
almond_translate/2016610/name/0	ریتز کارلتون ، هنگ کنگ	.
almond_translate/2016610/location/0	کولوون	.
almond_translate/2016610/location/1	منطقه ی یا سیم مونگ	.
almond_translate/2018249/name/0	هتل M1	.
almond_translate/2018249/location/0	کولوون	.
almond_translate/2018249/location/1	منطقه ی یا سیم مونگ	.
almond_translate/2018249/location/2	اردن / یا ما تی	.
almond_translate/2027053/name/0	هتل "" شونگهو تانگ سیانگهای ""	.
almond_translate/2027053/location/0	تای هانگ	.
almond_translate/2027053/location/1	جزیره هنگ کنگ	.
almond_translate/2031570/name/0	هتل آیکن	.
almond_translate/2031570/location/0	تیم شا تی	.
almond_translate/2031570/location/1	کولوون	.
almond_translate/2031570/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2039767/name/0	گوشه ی مسیر خندق	.
almond_translate/2039767/location/0	وان چی / خلیج کاوزوی	.
almond_translate/2039767/location/1	جزیره هنگ کنگ	.
almond_translate/2053669/name/0	شاما سیم شا تی هانگ کنگ	.
almond_translate/2053669/location/0	تیم شا تی	.
almond_translate/2053669/location/1	کولوون	.
almond_translate/2053669/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2081304/name/0	هنگ کنگ	.
almond_translate/2081304/location/0	شونگ وان	.
almond_translate/2081304/location/1	منطقه مرکزی	.
almond_translate/2081304/location/2	جزیره هنگ کنگ	.
almond_translate/2097924/name/0	خانه مهمانی هنگ کنگ جی	.
almond_translate/2097924/location/0	منگ کوک	.
almond_translate/2097924/location/1	کولوون	.
almond_translate/2097924/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2136000/name/0	خانه مهمانی کارلتون	.
almond_translate/2136000/location/0	تیم شا تی	.
almond_translate/2136000/location/1	کولوون	.
almond_translate/2136000/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2149937/name/0	هتل باوهینیا - مرکزی	.
almond_translate/2149937/location/0	شونگ وان	.
almond_translate/2149937/location/1	منطقه مرکزی	.
almond_translate/2149937/location/2	جزیره هنگ کنگ	.
almond_translate/2164696/name/0	هتل نیو سیتی گیت	.
almond_translate/2164696/location/0	منگ کوک	.
almond_translate/2164696/location/1	کولوون	.
almond_translate/2164696/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2169330/name/0	هتل هیی	.
almond_translate/2169330/location/0	تیم شا تی	.
almond_translate/2169330/location/1	کولوون	.
almond_translate/2169330/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2185676/name/0	بست وسترن هوټل کاوزウェی بی	.
almond_translate/2185676/location/0	وان چی / خلیج کاوزوی	.
almond_translate/2185676/location/1	جزیره هنگ کنگ	.
almond_translate/2185676/location/2	خیابان کانال	.
almond_translate/2204418/name/0	خانه مهمانی لیلی باغ	.
almond_translate/2204418/location/0	تیم شا تی	.
almond_translate/2204418/location/1	کولوون	.
almond_translate/2204418/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2215912/name/0	هتل بوتیک ویلا	.
almond_translate/2215912/location/0	وان چی / خلیج کاوزوی	.
almond_translate/2215912/location/1	جزیره هنگ کنگ	.
almond_translate/2224149/name/0	خانه مهمانی کیوتو	.
almond_translate/2224149/location/0	تیم شا تی	.
almond_translate/2224149/location/1	کولوون	.
almond_translate/2224149/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2257055/name/0	مهمانخانه تایسان	.
almond_translate/2257055/location/0	تیم شا تی	.
almond_translate/2257055/location/1	کولوون	.
almond_translate/2257055/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2279534/name/0	هتل پاندا	.
almond_translate/2279534/location/0	تیم شا تی	.
almond_translate/2279534/location/1	کولوون	.
almond_translate/2279534/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2293475/name/0	هتل کانادایی	.
almond_translate/2293475/location/0	تیم شا تی	.
almond_translate/2293475/location/1	کولوون	.
almond_translate/2293475/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2357091/name/0	فیگو	.
almond_translate/2357091/location/0	شونگ وان	.
almond_translate/2357091/location/1	منطقه مرکزی	.
almond_translate/2357091/location/2	جزیره هنگ کنگ	.
almond_translate/2388292/name/0	کاوزوی بی این	.
almond_translate/2388292/location/0	وان چی / خلیج کاوزوی	.
almond_translate/2388292/location/1	جزیره هنگ کنگ	.
almond_translate/2388292/location/2	خیابان کانال	.
almond_translate/2392178/name/0	خانه مهمانی سر آفتاب	.
almond_translate/2392178/location/0	تیم شا تی	.
almond_translate/2392178/location/1	کولوون	.
almond_translate/2392178/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2408837/name/0	هتل مهمانی استرالیایی	.
almond_translate/2408837/location/0	تیم شا تی	.
almond_translate/2408837/location/1	کولوون	.
almond_translate/2408837/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2409573/name/0	هتل میا کاسا	.
almond_translate/2409573/location/0	کندی تاون و ماونت دیویس	.
almond_translate/2409573/location/1	غرب (سه وان)	.
almond_translate/2409573/location/2	جزیره هنگ کنگ	.
almond_translate/2409573/location/3	منطقه غربی	.
almond_translate/2413832/name/0	پاندورا بعد از دهه هشتاد	.
almond_translate/2413832/location/0	وان چی / خلیج کاوزوی	.
almond_translate/2413832/location/1	جزیره هنگ کنگ	.
almond_translate/2417645/name/0	هتل H1	.
almond_translate/2417645/location/0	منگ کوک	.
almond_translate/2417645/location/1	کولوون	.
almond_translate/2417645/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2453846/name/0	۶۰ هتل غربی	.
almond_translate/2453846/location/0	شونگ وان	.
almond_translate/2453846/location/1	منطقه مرکزی	.
almond_translate/2453846/location/2	جزیره هنگ کنگ	.
almond_translate/2459386/name/0	هتل توکیو	.
almond_translate/2459386/location/0	تیم شا تی	.
almond_translate/2459386/location/1	کولوون	.
almond_translate/2459386/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2483862/name/0	هتل دلتا	.
almond_translate/2483862/location/0	تیم شا تی	.
almond_translate/2483862/location/1	کولوون	.
almond_translate/2483862/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2486051/name/0	خانه مهمانی بزرگ جدید	.
almond_translate/2486051/location/0	تیم شا تی	.
almond_translate/2486051/location/1	کولوون	.
almond_translate/2486051/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2489750/name/0	هتل شبانه و روز	.
almond_translate/2489750/location/0	تیم شا تی	.
almond_translate/2489750/location/1	کولوون	.
almond_translate/2489750/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2491340/name/0	Hostel مارکو پولو	.
almond_translate/2491340/location/0	تیم شا تی	.
almond_translate/2491340/location/1	کولوون	.
almond_translate/2491340/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2491565/name/0	هتل لندن نو	.
almond_translate/2491565/location/0	تیم شا تی	.
almond_translate/2491565/location/1	کولوون	.
almond_translate/2491565/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2491604/name/0	هتل کانادا	.
almond_translate/2491604/location/0	تیم شا تی	.
almond_translate/2491604/location/1	کولوون	.
almond_translate/2491604/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2508997/name/0	هتل با هزینه ی متوسط تایمز	.
almond_translate/2508997/location/0	تیم شا تی	.
almond_translate/2508997/location/1	کولوون	.
almond_translate/2508997/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2509136/name/0	خانه مهمانی باغ	.
almond_translate/2509136/location/0	تیم شا تی	.
almond_translate/2509136/location/1	کولوون	.
almond_translate/2509136/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2516723/name/0	تای او هوټل میراث	.
almond_translate/2516723/location/0	سرزمینهای نو	.
almond_translate/2516723/location/1	منطقه جزایر	.
almond_translate/2516723/location/2	لندтау	.
almond_translate/2520407/name/0	هتل ییلونگ	.
almond_translate/2520407/location/0	کولوون	.
almond_translate/2520407/location/1	منطقه ی یا سیم مونگ	.
almond_translate/2520407/location/2	اردن / یا ما تی	.
almond_translate/2527947/name/0	خانه های بلوجی	.
almond_translate/2527947/location/0	افقی جنوبی	.
almond_translate/2527947/location/1	جزیره هنگ کنگ	.
almond_translate/2527947/location/2	منطقه جنوبی	.
almond_translate/2528291/name/0	عطارد	.
almond_translate/2528291/location/0	نقطه ی شمالی	.
almond_translate/2528291/location/1	جزیره هنگ کنگ	.
almond_translate/2528291/location/2	منطقه شرقی	.
almond_translate/2528291/location/3	تپه قلعه	.
almond_translate/2532186/name/0	هتل مادرا هنگ کنگ	.
almond_translate/2532186/location/0	کولوون	.
almond_translate/2532186/location/1	منطقه ی یا سیم مونگ	.
almond_translate/2532186/location/2	اردن / یا ما تی	.
almond_translate/2543770/name/0	آپارتمان های خدماتی Yi	.
almond_translate/2543770/location/0	تیم شا تی	.
almond_translate/2543770/location/1	کولوون	.
almond_translate/2543770/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2543777/name/0	خانه مهمانی ناگالند	.
almond_translate/2543777/location/0	تیم شا تی	.
almond_translate/2543777/location/1	کولوون	.
almond_translate/2543777/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2570872/name/0	هتل سینیا	.
almond_translate/2570872/location/0	تیم شا تی	.
almond_translate/2570872/location/1	کولوون	.
almond_translate/2570872/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2570878/name/0	کاون TST هتل	.
almond_translate/2570878/location/0	تیم شا تی	.
almond_translate/2570878/location/1	کولوون	.
almond_translate/2570878/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2614488/name/0	آپارتمان های خدماتی وی وانچی	.
almond_translate/2614488/location/0	وان چی / خلیج کاوزوی	.
almond_translate/2614488/location/1	جزیره هنگ کنگ	.
almond_translate/2614488/location/2	خیابان Hennessy	.
almond_translate/2615629/name/0	خانه ی مهمانی چین یان یان	.
almond_translate/2615629/location/0	تیم شا تی	.
almond_translate/2615629/location/1	کولوون	.
almond_translate/2615629/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2631170/name/0	هتل روز	.
almond_translate/2631170/location/0	تیم شا تی	.
almond_translate/2631170/location/1	کولوون	.
almond_translate/2631170/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2643470/name/0	هتل اپل - خلیج کاوز وِی	.
almond_translate/2643470/location/0	تیم شا تی	.
almond_translate/2643470/location/1	کولوون	.
almond_translate/2643470/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2643648/name/0	خانه ی مسافرتی فوک هوا	.
almond_translate/2643648/location/0	کولوون	.
almond_translate/2643648/location/1	منطقه ی یا سیم مونگ	.
almond_translate/2643648/location/2	اردن / یا ما تی	.
almond_translate/2643696/name/0	مهمانخانه تایسان	.
almond_translate/2643696/location/0	تیم شا تی	.
almond_translate/2643696/location/1	کولوون	.
almond_translate/2643696/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2643869/name/0	هتل کوک واش	.
almond_translate/2643869/location/0	منگ کوک	.
almond_translate/2643869/location/1	کولوون	.
almond_translate/2643869/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2656243/name/0	دید هتل	.
almond_translate/2656243/location/0	تیم شا تی	.
almond_translate/2656243/location/1	کولوون	.
almond_translate/2656243/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2664037/name/0	خانه ی خوشبختی	.
almond_translate/2664037/location/0	تیم شا تی	.
almond_translate/2664037/location/1	کولوون	.
almond_translate/2664037/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2664243/name/0	هتل صلح مونگاک	.
almond_translate/2664243/location/0	منگ کوک	.
almond_translate/2664243/location/1	کولوون	.
almond_translate/2664243/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2688408/name/0	هتل هویاهو	.
almond_translate/2688408/location/0	کولوون	.
almond_translate/2688408/location/1	اردن / یا ما تی	.
almond_translate/2688408/location/2	آستین	.
almond_translate/2688408/location/3	منطقه ی یا سیم مونگ	.
almond_translate/2688418/name/0	هتل تجاری کولوون	.
almond_translate/2688418/location/0	منگ کوک	.
almond_translate/2688418/location/1	کولوون	.
almond_translate/2688418/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2692721/name/0	هتل روزدیل کولوون	.
almond_translate/2692721/location/0	تای کوک تی	.
almond_translate/2692721/location/1	کولوون	.
almond_translate/2692721/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2698132/name/0	هتل هولیدی اکسپرس هنگ کنگ سوهو	.
almond_translate/2698132/location/0	شونگ وان	.
almond_translate/2698132/location/1	منطقه مرکزی	.
almond_translate/2698132/location/2	جزیره هنگ کنگ	.
almond_translate/2698144/name/0	هتل هولیدی اکسپرس هنگ کنگ کوولون شرق	.
almond_translate/2698144/location/0	سرزمینهای نو	.
almond_translate/2698144/location/1	سای کونگ	.
almond_translate/2698144/location/2	تسانگ کوان او	.
almond_translate/2699176/name/0	پلازا کرون هنگ کنگ کولوون شرق	.
almond_translate/2699176/location/0	سرزمینهای نو	.
almond_translate/2699176/location/1	سای کونگ	.
almond_translate/2699176/location/2	تسانگ کوان او	.
almond_translate/2709671/name/0	جاده ی مرکزی هالیوود در سفر	.
almond_translate/2709671/location/0	شونگ وان	.
almond_translate/2709671/location/1	منطقه مرکزی	.
almond_translate/2709671/location/2	جزیره هنگ کنگ	.
almond_translate/2712173/name/0	هتل هومی	.
almond_translate/2712173/location/0	تیم شا تی	.
almond_translate/2712173/location/1	کولوون	.
almond_translate/2712173/location/2	منطقه ی یا سیم مونگ	.
almond_translate/2712531/name/0	هتل پرنس	.
almond_translate/2712531/location/0	منگ کوک	.
almond_translate/2712531/location/1	کولوون	.
almond_translate/2712531/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3138250/name/0	خلیج یسین کاوزوی	.
almond_translate/3138250/location/0	وان چی / خلیج کاوزوی	.
almond_translate/3138250/location/1	جزیره هنگ کنگ	.
almond_translate/3138250/location/2	خیابان کانال	.
almond_translate/3140953/name/0	هتل گل مرمری تعطیلات	.
almond_translate/3140953/location/0	سرزمینهای نو	.
almond_translate/3140953/location/1	منطقه شمالی	.
almond_translate/3200237/name/0	هتل لونگ و	.
almond_translate/3200237/location/0	کولوون	.
almond_translate/3200237/location/1	منطقه ی یا سیم مونگ	.
almond_translate/3200237/location/2	اردن / یا ما تی	.
almond_translate/3200519/name/0	هتل چک ان هانک	.
almond_translate/3200519/location/0	وان چی / خلیج کاوزوی	.
almond_translate/3200519/location/1	جزیره هنگ کنگ	.
almond_translate/3205399/name/0	مروارید هتل	.
almond_translate/3205399/location/0	تیم شا تی	.
almond_translate/3205399/location/1	کولوون	.
almond_translate/3205399/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3205411/name/0	لول هوټل لاین	.
almond_translate/3205411/location/0	کوون تونگ	.
almond_translate/3205411/location/1	کولوون	.
almond_translate/3205411/location/2	منطقه کوون تونگ	.
almond_translate/3223074/name/0	هتل کالیفرنیا هنگ	.
almond_translate/3223074/location/0	تیم شا تی	.
almond_translate/3223074/location/1	کولوون	.
almond_translate/3223074/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3250240/name/0	تای آن مهمانخانه	.
almond_translate/3250240/location/0	کولوون	.
almond_translate/3250240/location/1	منطقه ی یا سیم مونگ	.
almond_translate/3250240/location/2	اردن / یا ما تی	.
almond_translate/3251073/name/0	دورست کانتون ، هنگ کنگ	.
almond_translate/3251073/location/0	کوون تونگ	.
almond_translate/3251073/location/1	کولوون	.
almond_translate/3251073/location/2	منطقه کوون تونگ	.
almond_translate/3256888/name/0	آیبیس هنگ کنگ مرکزی و شان وان	.
almond_translate/3256888/location/0	شونگ وان	.
almond_translate/3256888/location/1	منطقه مرکزی	.
almond_translate/3256888/location/2	جزیره هنگ کنگ	.
almond_translate/3264006/name/0	هتل یئو کینگ	.
almond_translate/3264006/location/0	کولوون	.
almond_translate/3264006/location/1	منطقه ی یا سیم مونگ	.
almond_translate/3264006/location/2	اردن / یا ما تی	.
almond_translate/3295710/name/0	خانه مهمانی اینتید	.
almond_translate/3295710/location/0	وان چی / خلیج کاوزوی	.
almond_translate/3295710/location/1	جزیره هنگ کنگ	.
almond_translate/3308059/name/0	دراما هانگ کنگ هابر ویو	.
almond_translate/3308059/location/0	غرب (سه وان)	.
almond_translate/3308059/location/1	جزیره هنگ کنگ	.
almond_translate/3308059/location/2	منطقه غربی	.
almond_translate/3349465/name/0	خلیج اکتشافی اوبرگ هنگ کنگ	.
almond_translate/3349465/location/0	سرزمینهای نو	.
almond_translate/3349465/location/1	منطقه جزایر	.
almond_translate/3349465/location/2	خلیج دیسکاوری	.
almond_translate/3354124/name/0	هتل میکرو	.
almond_translate/3354124/location/0	کولوون	.
almond_translate/3354124/location/1	منطقه ی یا سیم مونگ	.
almond_translate/3354124/location/2	اردن / یا ما تی	.
almond_translate/3436298/name/0	هتل وانچی ۸۸	.
almond_translate/3436298/location/0	وان چی / خلیج کاوزوی	.
almond_translate/3436298/location/1	جزیره هنگ کنگ	.
almond_translate/3445901/name/0	هتل میرا مون	.
almond_translate/3445901/location/0	وان چی / خلیج کاوزوی	.
almond_translate/3445901/location/1	جزیره هنگ کنگ	.
almond_translate/3459879/name/0	کامل لوکس	.
almond_translate/3459879/location/0	تیم شا تی	.
almond_translate/3459879/location/1	کولوون	.
almond_translate/3459879/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3470283/name/0	مینی هوټل کاوزوی خلیج هنگ کنگ	.
almond_translate/3470283/location/0	جزیره هنگ کنگ	.
almond_translate/3472388/name/0	خانه مهمانی هونگ فای	.
almond_translate/3472388/location/0	کولوون	.
almond_translate/3472388/location/1	منطقه ی یا سیم مونگ	.
almond_translate/3472388/location/2	اردن / یا ما تی	.
almond_translate/3498012/name/0	هتل سبک جدید	.
almond_translate/3498012/location/0	منگ کوک	.
almond_translate/3498012/location/1	کولوون	.
almond_translate/3498012/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3505629/name/0	جین ژانگ هتل جولونگ	.
almond_translate/3505629/location/0	کولوون	.
almond_translate/3505629/location/1	منطقه ی یا سیم مونگ	.
almond_translate/3505629/location/2	اردن / یا ما تی	.
almond_translate/3506910/name/0	Hostel جدید کولوون	.
almond_translate/3506910/location/0	تیم شا تی	.
almond_translate/3506910/location/1	کولوون	.
almond_translate/3506910/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3511256/name/0	Hostel ساده	.
almond_translate/3511256/location/0	کولوون	.
almond_translate/3511256/location/1	منطقه ی یا سیم مونگ	.
almond_translate/3511256/location/2	اردن / یا ما تی	.
almond_translate/3511315/name/0	خانه اقیانوس هانگ کنگ	.
almond_translate/3511315/location/0	تیم شا تی	.
almond_translate/3511315/location/1	کولوون	.
almond_translate/3511315/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3515623/name/0	خانه ی لیتون	.
almond_translate/3515623/location/0	تیم شا تی	.
almond_translate/3515623/location/1	کولوون	.
almond_translate/3515623/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3524642/name/0	فقط هتل	.
almond_translate/3524642/location/0	تیم شا تی	.
almond_translate/3524642/location/1	کولوون	.
almond_translate/3524642/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3524663/name/0	خانه مهمانی نارلی	.
almond_translate/3524663/location/0	کولوون	.
almond_translate/3524663/location/1	اردن / یا ما تی	.
almond_translate/3524663/location/2	آستین	.
almond_translate/3524663/location/3	منطقه ی یا سیم مونگ	.
almond_translate/3524822/name/0	هتل اروپایی	.
almond_translate/3524822/location/0	تیم شا تی	.
almond_translate/3524822/location/1	کولوون	.
almond_translate/3524822/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3525779/name/0	هتل فی هونگ	.
almond_translate/3525779/location/0	منگ کوک	.
almond_translate/3525779/location/1	کولوون	.
almond_translate/3525779/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3526163/name/0	هتل توهو	.
almond_translate/3526163/location/0	کولوون	.
almond_translate/3526163/location/1	منطقه ی یا سیم مونگ	.
almond_translate/3526163/location/2	اردن / یا ما تی	.
almond_translate/3543647/name/0	هتل نیومنگ کوک	.
almond_translate/3543647/location/0	منطقه شهر کولوون	.
almond_translate/3543647/location/1	کولوون	.
almond_translate/3543647/location/2	هو مان تین	.
almond_translate/3545103/name/0	هتل جین ژانگ	.
almond_translate/3545103/location/0	کولوون	.
almond_translate/3545103/location/1	منطقه ی یا سیم مونگ	.
almond_translate/3545103/location/2	اردن / یا ما تی	.
almond_translate/3601872/name/0	مرکز مهمانی	.
almond_translate/3601872/location/0	تیم شا تی	.
almond_translate/3601872/location/1	کولوون	.
almond_translate/3601872/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3610842/name/0	هتل بالی لامپا	.
almond_translate/3610842/location/0	سرزمینهای نو	.
almond_translate/3610842/location/1	منطقه جزایر	.
almond_translate/3610842/location/2	جزیره لامپا	.
almond_translate/3642551/name/0	هتل گلوریا	.
almond_translate/3642551/location/0	تیم شا تی	.
almond_translate/3642551/location/1	کولوون	.
almond_translate/3642551/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3642553/name/0	خانه مهمانی شاد یونگ	.
almond_translate/3642553/location/0	تیم شا تی	.
almond_translate/3642553/location/1	کولوون	.
almond_translate/3642553/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3642561/name/0	خانه مهمانی باغ کِی گِرِن	.
almond_translate/3642561/location/0	تیم شا تی	.
almond_translate/3642561/location/1	کولوون	.
almond_translate/3642561/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3643192/name/0	هتل آرام زندگی	.
almond_translate/3643192/location/0	منطقه شان شوی پو	.
almond_translate/3643192/location/1	کولوون	.
almond_translate/3643238/name/0	Hostel ماریگولد	.
almond_translate/3643238/location/0	تیم شا تی	.
almond_translate/3643238/location/1	کولوون	.
almond_translate/3643238/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3644141/name/0	هتل هونگ کیو	.
almond_translate/3644141/location/0	تیم شا تی	.
almond_translate/3644141/location/1	کولوون	.
almond_translate/3644141/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3644716/name/0	خانه مهمان توت فرنگی	.
almond_translate/3644716/location/0	کولوون	.
almond_translate/3644716/location/1	اردن / یا ما تی	.
almond_translate/3644716/location/2	آستین	.
almond_translate/3644716/location/3	منطقه ی یا سیم مونگ	.
almond_translate/3648041/name/0	هتل 1812	.
almond_translate/3648041/location/0	منگ کوک	.
almond_translate/3648041/location/1	کولوون	.
almond_translate/3648041/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3651568/name/0	YHA Ngong Ping SG Davis Youth Hostel	.
almond_translate/3651568/location/0	سرزمینهای نو	.
almond_translate/3651568/location/1	منطقه جزایر	.
almond_translate/3651568/location/2	لندтау	.
almond_translate/3666408/name/0	هتل شگفت انگیز	.
almond_translate/3666408/location/0	تیم شا تی	.
almond_translate/3666408/location/1	کولوون	.
almond_translate/3666408/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3689572/name/0	هتل ایندیگو هنگ کنگ	.
almond_translate/3689572/location/0	وان چی / خلیج کاوزوی	.
almond_translate/3689572/location/1	جزیره هنگ کنگ	.
almond_translate/3689572/location/2	زمین بازی جنوبی	.
almond_translate/3742260/name/0	رامادا هنگ کنگ بزرگ	.
almond_translate/3742260/location/0	تیم شا تی	.
almond_translate/3742260/location/1	کولوون	.
almond_translate/3742260/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3746720/name/0	حیاط شاتین هنگ کنگ	.
almond_translate/3746720/location/0	سرزمینهای نو	.
almond_translate/3746720/location/1	شا تین	.
almond_translate/3749665/name/0	هتل هانگ کنگ	.
almond_translate/3749665/location/0	تیم شا تی	.
almond_translate/3749665/location/1	کولوون	.
almond_translate/3749665/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3786797/name/0	هتل لندر پرنس ادوارد	.
almond_translate/3786797/location/0	منطقه شان شوی پو	.
almond_translate/3786797/location/1	نام چنگ	.
almond_translate/3786797/location/2	کولوون	.
almond_translate/3800507/name/0	جریوی - هتل طراحی سوت تمام طبقه	.
almond_translate/3800507/location/0	شونگ وان	.
almond_translate/3800507/location/1	منطقه مرکزی	.
almond_translate/3800507/location/2	جزیره هنگ کنگ	.
almond_translate/3824136/name/0	Hostel کامل مسافر	.
almond_translate/3824136/location/0	تیم شا تی	.
almond_translate/3824136/location/1	کولوون	.
almond_translate/3824136/location/2	منطقه ی یا سیم مونگ	.
almond_translate/3827043/name/0	هتل اکسپرس سیت	.
almond_translate/3827043/location/0	سرزمینهای نو	.
almond_translate/3827043/location/1	وواکونگ شمالی	.
almond_translate/3827043/location/2	منطقه شمالی	.
almond_translate/3835772/name/0	کوه قلعه شانا هنگ کنگ	.
almond_translate/3835772/location/0	نقطه ی شمالی	.
almond_translate/3835772/location/1	جزیره هنگ کنگ	.
almond_translate/3835772/location/2	منطقه شرقی	.
almond_translate/3835772/location/3	باغ شهر	.
almond_translate/3835783/name/0	هالیوودی شاما هانگ کنگ	.
almond_translate/3835783/location/0	وان چی / خلیج کاوزوی	.
almond_translate/3835783/location/1	جزیره هنگ کنگ	.
almond_translate/3905477/name/0	هتل نوی ریلیان	.
almond_translate/3905477/location/0	تیم شا تی	.
almond_translate/3905477/location/1	کولوون	.
